"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000224061.1",16.82444109984,-0.211167487139542,0.33250163778178,63.1523270764379,2.70714842133314e-12,5.6758088574105e-12
"ENSG00000128641.19",2474.40089753549,0.476197026530827,0.0679818401790168,63.1318161969687,2.73376341783571e-12,5.73118725084094e-12
"ENSG00000166575.17",561.18557011187,-0.57197057656163,0.0944693732395462,63.0791740638161,2.80327389277772e-12,5.87647889990828e-12
"ENSG00000274118.1",3.71223152079063,-0.981676441903716,0.652615522217961,63.07859675976,2.80404588603675e-12,5.87766386256244e-12
"ENSG00000166170.9",828.557443580643,-0.453124609353486,0.111774566783405,63.0650007196469,2.82228852875869e-12,5.91546682268094e-12
"ENSG00000158717.11",219.022764582582,0.0169246704239514,0.114462450118485,63.0608819459045,2.82783829171379e-12,5.92666211926923e-12
"ENSG00000160633.13",2069.3904988846,0.373732742389289,0.08521166179356,63.0548023192916,2.83605008650175e-12,5.94343451458818e-12
"ENSG00000245680.10",264.136624298372,0.188720393687581,0.118753228663018,63.0306376587306,2.86892552911088e-12,6.01188757692222e-12
"ENSG00000130045.16",6.05528134593305,-3.08109407943114,0.57501872323145,63.0233408494988,2.87892725716591e-12,6.03240178168923e-12
"ENSG00000150459.12",2288.50397173816,-0.354148405018336,0.0640443065016159,63.0132275305054,2.89284716168246e-12,6.06112236558258e-12
"ENSG00000232725.1",5.69190629727146,-2.0946910044983,0.682002117019222,62.9887386190314,2.92683253826364e-12,6.13187699711973e-12
"ENSG00000288457.1",7.33693265351655,-2.49561404251952,0.499676756383502,62.9836154555763,2.93399266061399e-12,6.14642494301334e-12
"ENSG00000011007.12",1135.95239323672,0.0620594539755958,0.0802869852957422,62.9831461222826,2.93464947365102e-12,6.14734795806718e-12
"ENSG00000014123.10",675.829641799285,0.421427149055616,0.119172577297655,62.9605447592116,2.96645354152627e-12,6.2135116467272e-12
"ENSG00000196704.12",1098.94331059801,0.312307004133936,0.0711294326503458,62.950732759912,2.98036765071496e-12,6.24219617275343e-12
"ENSG00000163170.12",85.6776295896039,-0.549508306933134,0.185096072638321,62.9278395112668,3.01308580307151e-12,6.31025748032773e-12
"ENSG00000205795.4",6.59418793272487,-3.33154234458417,0.62346156636762,62.9266805868749,3.01475159691759e-12,6.31328109328724e-12
"ENSG00000183397.5",39.5439523179777,0.11360798158289,0.261832795971709,62.9011220465943,3.05172312235887e-12,6.39023359956602e-12
"ENSG00000166337.10",107.875034873824,0.91850902051184,0.186579785458421,62.8873407897971,3.07184580192631e-12,6.43189629872367e-12
"ENSG00000231466.2",31.2649260947292,0.107931583707032,0.261605570134857,62.8680609829106,3.10021968196754e-12,6.49082812943307e-12
"ENSG00000139445.18",7.46033516541982,-0.192015788132987,0.413398673439028,62.8450608575496,3.13441119541872e-12,6.56193057272255e-12
"ENSG00000198774.5",3.21735981305581,-2.5076782768777,0.64460892140146,62.8426227562092,3.13805762490419e-12,6.56908072384597e-12
"ENSG00000238058.2",26.1752918597456,0.350588255089457,0.387990969510993,62.827074604869,3.16141130861707e-12,6.6174811401458e-12
"ENSG00000129317.14",674.528066199296,0.122364425328623,0.09268010982811,62.8123758510325,3.18364872104106e-12,6.66353801800938e-12
"ENSG00000077147.16",3549.79506673712,-0.0920103620587039,0.0606559829640751,62.7954757026023,3.20940964785549e-12,6.71696246653128e-12
"ENSG00000218416.4",12.5020872622198,0.119196132207844,0.478037678079975,62.7918322872918,3.2149905250179e-12,6.72814740227506e-12
"ENSG00000169976.7",1091.07999963407,-0.211681884926093,0.101040226575428,62.7560262837839,3.27035527380335e-12,6.84350784903046e-12
"ENSG00000143412.10",81.2338335911163,-0.398270330644512,0.184645092634868,62.7417694788655,3.29266380392502e-12,6.88968334362645e-12
"ENSG00000110200.8",87.0594486964534,-0.384283526909398,0.16032631939193,62.7356977524353,3.30221069295561e-12,6.90915110914077e-12
"ENSG00000113384.14",1412.58370380734,-0.489482953166586,0.0728148909412518,62.7331951550943,3.30615369462465e-12,6.91689196803296e-12
"ENSG00000287962.1",4.27811399005722,-1.14725104667174,0.657345745840902,62.7081978749257,3.34579739978087e-12,6.99931658233903e-12
"ENSG00000229373.9",4.90635293733022,-0.633619924023935,0.655528801722865,62.6926822835958,3.37064225342445e-12,7.05077255366127e-12
"ENSG00000189089.5",31.9529134924479,-0.471945083234476,0.257497942441807,62.6856316605086,3.38199308510676e-12,7.07399598291439e-12
"ENSG00000214192.3",185.640180074352,-0.00664351355795368,0.149954321934382,62.6680689002216,3.41043366735289e-12,7.13295939607013e-12
"ENSG00000237283.2",3.24093893272528,-0.771373449704416,0.645023580310478,62.6620984715964,3.42015627762339e-12,7.15276817104732e-12
"ENSG00000227372.12",776.922297771104,-0.360911519145775,0.0639350552921574,62.6400158700478,3.45635801737197e-12,7.22794727492791e-12
"ENSG00000249921.2",126.362720375724,0.0477821008825966,0.18375538322375,62.6392707473651,3.45758620521131e-12,7.22998389251805e-12
"ENSG00000198049.7",3.31601166052684,-1.86994512240484,0.610365869285363,62.6160745589863,3.49603924934906e-12,7.30985350327199e-12
"ENSG00000226510.1",3.48712009851411,-1.68229453933909,0.596735111310478,62.5834945500869,3.55077021524379e-12,7.42374430177302e-12
"ENSG00000136758.18",3129.16685716271,-0.143302131620678,0.0692555907989432,62.556245903665,3.59720142282601e-12,7.52026697454331e-12
"ENSG00000057608.17",7133.76052186866,-0.23025754437909,0.0810660569892505,62.5439612050082,3.61833210792854e-12,7.56388636810706e-12
"ENSG00000136152.15",704.46159382285,0.466973405100379,0.0911990602065386,62.527599110412,3.64666882555207e-12,7.62256197971596e-12
"ENSG00000224165.6",15.034171217967,0.975061435224087,0.452959319249561,62.4948542480298,3.7040451864329e-12,7.74192551206794e-12
"ENSG00000227354.7",82.3491040231173,1.13251624224631,0.186576084309229,62.4864673116535,3.71888541361108e-12,7.77237210230743e-12
"ENSG00000164068.16",512.714011218187,-0.177507512875983,0.0910441316084945,62.4622458880187,3.76207801887096e-12,7.86206558122301e-12
"ENSG00000203663.4",13.2884705859228,-0.466241592249954,0.487847857934835,62.4451817354519,3.79280787238716e-12,7.92570288311861e-12
"ENSG00000224003.1",17.1048223538401,-0.378780006737044,0.307082181442579,62.4315434845617,3.81754830764387e-12,7.97681586557878e-12
"ENSG00000273680.1",17.5346886989437,-0.849350846805023,0.462429450882804,62.3906067445968,3.89278135500541e-12,8.13341853949983e-12
"ENSG00000211451.12",25.3308616270264,-0.215969930464016,0.354677223477977,62.3812168540092,3.91024564252222e-12,8.16930737807273e-12
"ENSG00000287222.1",115.408829416324,0.637877224698479,0.161310237279542,62.3727931394583,3.92597949185626e-12,8.20157596711662e-12
"ENSG00000198128.4",7.9963809947053,-0.233950085600644,0.579863188390504,62.368800354752,3.93345929689303e-12,8.21659795233728e-12
"ENSG00000278600.1",95.440824411784,0.492562936776862,0.224361906838422,62.3543477815805,3.96065289628734e-12,8.27279482421699e-12
"ENSG00000099290.17",673.487792639272,0.588963491824286,0.0862338769561687,62.2963365751255,4.07170719932972e-12,8.50413421665633e-12
"ENSG00000215114.9",1137.13368374421,0.445941742564174,0.0919960435167097,62.2684993712363,4.12609613578151e-12,8.61709749761567e-12
"ENSG00000124491.15",20.7915498509767,-1.00055724906515,0.33771881887243,62.223321520343,4.21591369539563e-12,8.80402924623493e-12
"ENSG00000196505.11",310.284102035892,0.318317190368613,0.106275535457558,62.1971026595754,4.26893153773305e-12,8.91409088431448e-12
"ENSG00000248671.8",22.7638571600101,1.03852222140109,0.278383675003312,62.1966244381049,4.26990471799996e-12,8.91546823398507e-12
"ENSG00000091640.8",1103.43755161794,-0.165888752098111,0.0672296526537108,62.1960866657921,4.27099934877038e-12,8.9170989487619e-12
"ENSG00000127993.16",217.204407548625,0.625498949673918,0.123046045090887,62.1929917859889,4.27730439715938e-12,8.9296070651322e-12
"ENSG00000260810.1",3.35635946531895,-1.12083473737186,0.658316147757216,62.1860765841861,4.29142600206296e-12,8.9584305499746e-12
"ENSG00000119707.14",4642.05095937519,-0.264929545388979,0.0824958915404285,62.1747301889646,4.31469750921683e-12,9.00634898921173e-12
"ENSG00000091831.23",10.7420618311523,0.427847504500057,0.502201660691895,62.1682099910528,4.3281274244798e-12,9.03371890565333e-12
"ENSG00000184924.5",221.55730342852,0.146987828495662,0.113916467097446,62.1476845132526,4.37067766863665e-12,9.12186063823513e-12
"ENSG00000253704.2",19.2369539031631,1.59294950705696,0.399133211164575,62.1386553398879,4.38952758150782e-12,9.16052908084486e-12
"ENSG00000243144.7",5.82934568798809,-1.50935811213066,0.666810448621153,62.1321076791112,4.40324767122615e-12,9.18848717712307e-12
"ENSG00000214530.9",103.542104982533,-0.843384983151593,0.181971130332742,62.1266208620411,4.41477781563396e-12,9.21187163174114e-12
"ENSG00000248714.7",13.539936341298,0.465451354229702,0.492491800528803,62.115823711195,4.43755533482157e-12,9.25871969469781e-12
"ENSG00000267500.1",19.3123895486703,0.713371938272972,0.292830225976695,62.1107713400944,4.44825400632193e-12,9.28036086790028e-12
"ENSG00000157916.20",988.632992177097,0.182113295305169,0.077149673518117,62.0842622524604,4.50481191918808e-12,9.39766765620042e-12
"ENSG00000197417.8",84.3435341606051,-0.443957396316768,0.159021021726924,62.0793542612711,4.51536175850433e-12,9.4189849976372e-12
"ENSG00000134955.11",32.3637616416705,0.0918434587121209,0.22956216196355,62.0786979178536,4.51677445234949e-12,9.421240644795e-12
"ENSG00000231721.7",12.5069567140981,-1.87998152669761,0.422879205659877,62.0735193065397,4.52793622696968e-12,9.44382943113277e-12
"ENSG00000183340.7",332.671358344095,0.854373212767974,0.119458140108313,62.0518978021023,4.5748366534172e-12,9.54094885424763e-12
"ENSG00000154781.16",383.734348950159,0.189522321135293,0.0923027750815337,62.0431246873561,4.59400495397565e-12,9.5802221542787e-12
"ENSG00000163704.12",101.014512022977,0.134467788365534,0.161269265566146,62.0385893021946,4.60394569660341e-12,9.60024818817955e-12
"ENSG00000166268.11",6.84697392151815,-2.29897426898699,0.523241575562194,62.0321889284081,4.61801070496664e-12,9.62887066321586e-12
"ENSG00000253540.5",37.1598239011674,1.19417480315505,0.282160025630015,62.0211801018015,4.64230334874662e-12,9.67881270158862e-12
"ENSG00000122477.12",30.6535221218356,0.345725783732414,0.322037263748168,62.0201509365508,4.64458086855688e-12,9.68285109655443e-12
"ENSG00000235954.7",294.142812528289,0.419528827734761,0.095309245864192,62.0177418382032,4.64991651256236e-12,9.69326389655935e-12
"ENSG00000181195.11",13.6262018637709,-3.19701502081605,0.535487272221416,62.0156915625193,4.65446226018196e-12,9.70202866433237e-12
"ENSG00000109689.16",598.815566982482,0.155144731168563,0.0718078129174093,61.9968615853786,4.69641899219678e-12,9.78876803651776e-12
"ENSG00000107789.16",536.167870788937,0.254236253945756,0.081510923917373,61.9633471247815,4.77203181272908e-12,9.94563909247275e-12
"ENSG00000182459.5",3.64833902713443,-2.07254749820428,0.593612615949884,61.8966382518209,4.92617172589588e-12,1.02661375438446e-11
"ENSG00000167065.13",51.9579306001159,0.913392264405808,0.248101190355154,61.8910930138249,4.93920634620191e-12,1.02925472614492e-11
"ENSG00000115718.17",4.60915190252956,-1.8881879079799,0.556176351280832,61.8888366081285,4.94452009808298e-12,1.03028651834881e-11
"ENSG00000113312.11",957.559913673938,-0.218702805859634,0.0776340751869195,61.8813212650679,4.96225964930582e-12,1.03390712552443e-11
"ENSG00000244411.4",4.91855889629032,-0.908182032042343,0.664983447313957,61.8464972191883,5.04529285963534e-12,1.05113040657399e-11
"ENSG00000185880.13",6.33620118504256,-1.80069744491516,0.677351530304286,61.8411578765145,5.05814586653841e-12,1.05373097360361e-11
"ENSG00000111981.5",62.2438787647665,0.0164488367667272,0.29290140848418,61.829854545376,5.08546350156015e-12,1.05934426167747e-11
"ENSG00000080802.18",533.433835297977,0.483315167655169,0.0817151701921587,61.8154224801867,5.1205567901276e-12,1.06657634180885e-11
"ENSG00000120688.9",372.215712693467,0.552318547232522,0.0892746629684076,61.8116700794255,5.12972073664748e-12,1.06840685652598e-11
"ENSG00000037897.17",158.679200497254,-0.684786693229647,0.138320114445393,61.8045453627489,5.14716548579962e-12,1.07196168394561e-11
"ENSG00000276255.2",3.28604157873363,3.38602033186435,0.568418670977924,61.7946884993709,5.17139754445228e-12,1.07692942931127e-11
"ENSG00000189227.6",46.847523098716,0.84389168440798,0.259547456552275,61.7899651266449,5.18304979096704e-12,1.07927692732368e-11
"ENSG00000226648.2",64.0147283190043,-0.199391734501036,0.196726677971504,61.7688144041392,5.23554954072948e-12,1.09012921671198e-11
"ENSG00000184787.19",2036.25211097517,-0.158005822425488,0.0636617822682665,61.7539127111908,5.27285659414385e-12,1.0978167741996e-11
"ENSG00000214688.6",3.42949537874895,0.818402487947814,0.590861347887808,61.7475241437259,5.28893182994289e-12,1.1010830327959e-11
"ENSG00000198909.7",536.1509552624,0.330068554582735,0.0789912799769641,61.7440787391016,5.29762163065332e-12,1.10281137943136e-11
"ENSG00000232630.1",40.9934043936234,1.43653014383533,0.273536983090731,61.7428028262847,5.30084327983574e-12,1.10340124556915e-11
"ENSG00000235376.5",58.5656768710902,-0.324926029294787,0.198901230739673,61.7240404152884,5.34844440723805e-12,1.11322819463098e-11
"ENSG00000279108.1",12.3708114546108,-0.120514355669666,0.510005741649845,61.7088983168315,5.38717163233932e-12,1.12120682124787e-11
"ENSG00000068079.7",17.1164556022015,-0.932579021189543,0.418004646868314,61.7022874125722,5.40416726788737e-12,1.12466171688313e-11
"ENSG00000283154.2",14.7761688440482,-1.32017185399782,0.409863710287515,61.6936179645406,5.42653626415096e-12,1.12923427550567e-11
"ENSG00000159248.5",4.29180726291918,-2.51915515126592,0.633174420497046,61.6847236482044,5.44958153771566e-12,1.13394688437011e-11
"ENSG00000165084.16",15.2854889151787,0.653194140770515,0.324931135956916,61.6622342628052,5.50828859899778e-12,1.14607875189685e-11
"ENSG00000072803.17",1833.25046475579,-0.148975041080734,0.140714716216965,61.6497128468543,5.54124813495332e-12,1.15285209258739e-11
"ENSG00000219682.4",30.3331983982526,0.124073153226465,0.241802958599019,61.6479251570833,5.54596982165643e-12,1.15375001075097e-11
"ENSG00000285128.1",3.6089359410779,-2.27298363563886,0.659107842655611,61.6474112097194,5.54732801431611e-12,1.15394812776584e-11
"ENSG00000147647.13",5.81905589341839,-1.020133247884,0.469875372376061,61.6440226517984,5.55629116680579e-12,1.15572807414311e-11
"ENSG00000101745.17",810.396873255549,0.0626078517000551,0.0970338847666022,61.6252422834976,5.60623032140016e-12,1.16603028893964e-11
"ENSG00000077327.16",6.57691448919573,1.79005199111209,0.473449878362516,61.6214778698329,5.61629411344102e-12,1.16803799453848e-11
"ENSG00000254944.1",7.69624690103365,-0.580995479129445,0.594242209436901,61.6153655536014,5.63267322600836e-12,1.17135872704703e-11
"ENSG00000048544.6",464.801249820786,-0.427847980818341,0.0867060408857899,61.6083182357004,5.65161705165213e-12,1.17521228708091e-11
"ENSG00000152443.13",652.496763440208,0.193691318121366,0.0927199546159623,61.6037213039849,5.66400828276981e-12,1.17770281918759e-11
"ENSG00000131508.16",1841.58142043435,-0.161375416518445,0.068567155734178,61.5682164566427,5.76063140258756e-12,1.19770582843415e-11
"ENSG00000065559.15",1059.94111253289,0.442794062051043,0.0845701238037364,61.543092460781,5.82999658021138e-12,1.21203906674883e-11
"ENSG00000227719.1",7.54787327953075,-2.84004703780433,0.597397181230467,61.5410025234678,5.83580414662437e-12,1.21315773559131e-11
"ENSG00000162643.13",22.6663400211872,1.23392925049548,0.351143882482211,61.5386433310819,5.84236686545318e-12,1.21443321186259e-11
"ENSG00000157111.13",4.63107821029297,-2.80633155791696,0.639035662733591,61.5240606612859,5.88309627278746e-12,1.22281009743324e-11
"ENSG00000215349.2",46.3600236074898,0.166413513315333,0.220804826949267,61.5186002167106,5.89842013893874e-12,1.22590556571861e-11
"ENSG00000136213.10",219.331368832446,-0.105013974917279,0.116932701206882,61.5089860388896,5.92549770616422e-12,1.23144324816652e-11
"ENSG00000133619.17",298.188313831097,0.16909344389873,0.106025744468947,61.49599801663,5.96227460788858e-12,1.23899569983546e-11
"ENSG00000245849.8",188.655209277327,-0.196968410957121,0.14202301126832,61.4785094703057,6.01215546561594e-12,1.2492699276357e-11
"ENSG00000152684.11",393.62037310387,-0.363681548854412,0.0916345765614763,61.4716890269408,6.03172147587747e-12,1.25324397107679e-11
"ENSG00000136147.18",91.6514057047532,-0.824434640742673,0.191804550757788,61.4639664481973,6.05395221989119e-12,1.25777105967078e-11
"ENSG00000153094.23",498.34861440169,0.15115176999511,0.129165956142394,61.454572233498,6.08110535459941e-12,1.26332008944886e-11
"ENSG00000241015.2",95.9584165921867,-0.545395869266371,0.151866351609749,61.4538369160931,6.08323584751072e-12,1.26367035593209e-11
"ENSG00000277534.1",82.2685406603324,0.390940246120816,0.209227449138189,61.4477348053366,6.10094474839181e-12,1.26725643692487e-11
"ENSG00000138757.14",6109.6521740607,-0.308233924942413,0.156841849862187,61.4460980650144,6.10570347084093e-12,1.26815224693513e-11
"ENSG00000104447.12",134.897387432936,-0.767114285759675,0.144984965954119,61.4383988293923,6.12813829066082e-12,1.27271897647968e-11
"ENSG00000179859.9",49.9486566635488,1.09207349885115,0.26498214711299,61.4241081930802,6.16999817943179e-12,1.28131902883357e-11
"ENSG00000235875.3",8.42779614275523,0.1070949948364,0.59201975154376,61.4132761363163,6.20191734414966e-12,1.28785359281962e-11
"ENSG00000249264.1",33.8669065425765,0.757935476793792,0.316767366221409,61.3999896328598,6.2412943106922e-12,1.29593573242971e-11
"ENSG00000188816.3",3.26340997746491,-1.32024133595717,0.631718413665435,61.3730102180034,6.32202237300335e-12,1.31260216232825e-11
"ENSG00000182798.10",4.34012862246888,-2.8750287664042,0.632473476162656,61.3678523980751,6.33757393529579e-12,1.31573495529996e-11
"ENSG00000133961.20",927.777447656203,-0.189104006310728,0.084727820089343,61.329159313187,6.45546353283005e-12,1.3401119974111e-11
"ENSG00000272372.1",8.41872227117286,-0.575739785142648,0.563310286062065,61.3246165147842,6.46944730189033e-12,1.3429168846269e-11
"ENSG00000174529.7",81.4868088199668,0.0213243476280723,0.203223331036863,61.3135004100079,6.50379287765743e-12,1.34994772300742e-11
"ENSG00000185728.17",2029.60005698883,0.151000033682097,0.0716704804170488,61.3122591902479,6.5076391708589e-12,1.35064746993109e-11
"ENSG00000188770.10",4.284432996117,0.545567106279707,0.529359582748504,61.294005062773,6.56446807018647e-12,1.36234274577768e-11
"ENSG00000053918.17",9.20520605907049,-1.89567200344783,0.437085137786201,61.2701604127512,6.63944837039698e-12,1.37780305136214e-11
"ENSG00000225921.7",723.547194185297,-0.42063141500501,0.0902167453213308,61.2687139503606,6.64402422865721e-12,1.37865199875333e-11
"ENSG00000064995.18",706.670122586101,0.164806981786516,0.0725874998480658,61.2416680742666,6.7301655398822e-12,1.3964246269425e-11
"ENSG00000232450.1",12.9681913462232,1.73541135123533,0.352432117683068,61.2171687353235,6.80915816711053e-12,1.4127115076422e-11
"ENSG00000272599.2",16.4840818901652,-0.717397394580864,0.306252956329552,61.2123113897053,6.82492919566552e-12,1.41588023999389e-11
"ENSG00000272541.1",5.57489244606466,0.418911136666732,0.597715158841186,61.1623190149462,6.98938083376078e-12,1.44989111239958e-11
"ENSG00000267304.1",4.05444754198052,-1.41910955063173,0.668216825801446,61.1439730872516,7.05071763581252e-12,1.46250823536457e-11
"ENSG00000144840.9",278.192407746983,-0.274269126533923,0.113197274061497,61.126210478607,7.11061616986188e-12,1.47482520383362e-11
"ENSG00000100577.19",430.423680430548,-0.0462180192573487,0.0948953279561748,61.1064676334552,7.17778870454769e-12,1.48864897839157e-11
"ENSG00000010030.14",9.44042666684862,-2.04829699637995,0.476035059050813,61.0875795473012,7.24264590526511e-12,1.50199057898248e-11
"ENSG00000168228.15",225.736439767327,0.0350371905641893,0.121942267569372,61.0865355979298,7.24624759296612e-12,1.50262790141647e-11
"ENSG00000138030.13",72.9549853587756,-0.855128659379096,0.215960334740097,61.0859029156601,7.24843125475668e-12,1.50297110148222e-11
"ENSG00000213530.3",9.16596497826726,-1.30598716333591,0.407557423907853,61.0794727742039,7.27066177265093e-12,1.5074706885438e-11
"ENSG00000248256.1",14.2857593166509,-0.0663950837333888,0.439632022484241,61.073765120864,7.29045149596657e-12,1.51146359146362e-11
"ENSG00000004534.15",2220.78791466795,0.178629259166746,0.109403302861301,61.0548204661589,7.35652316343702e-12,1.52505043078995e-11
"ENSG00000174514.13",19.7213686396615,-0.786968732327556,0.373994682513285,61.0499765134857,7.37351275772314e-12,1.52846102892669e-11
"ENSG00000006757.12",270.850866623007,0.729795882247312,0.0997487026072074,61.0278395603529,7.45165544100284e-12,1.54454667564768e-11
"ENSG00000175787.17",95.4448665010829,0.374826045394705,0.176505671768768,61.0180726069994,7.48639478625177e-12,1.55163417817984e-11
"ENSG00000155761.14",23.8645196476521,1.7194717549692,0.309145152257553,60.9924766782875,7.5782040248278e-12,1.57054812183034e-11
"ENSG00000164266.10",3.19518551904104,-0.154221288635131,0.577516184521022,60.9815039261601,7.61790525789034e-12,1.57866094965261e-11
"ENSG00000230269.7",44.2920343117068,1.43721389934079,0.259625162853971,60.9720856687049,7.65214763196184e-12,1.58564143627971e-11
"ENSG00000253873.6",17.2662146139189,-0.0808776293432713,0.329990039729668,60.9546940115645,7.71578361681264e-12,1.59871126507227e-11
"ENSG00000278530.4",13.9107852478535,-1.55381473558965,0.423718797501584,60.9534148039337,7.72048503645302e-12,1.59956883011318e-11
"ENSG00000160570.14",335.033973793551,-0.420507309275109,0.100860750384009,60.9495171824009,7.73482744535746e-12,1.6024235931682e-11
"ENSG00000168092.14",2063.90706781368,-0.154457467714474,0.061458223846798,60.9429230697468,7.75915295612766e-12,1.6073459879681e-11
"ENSG00000278828.1",20.2668055286898,-0.5974235941896,0.315200364939901,60.9418940666551,7.76295580475987e-12,1.60801660673854e-11
"ENSG00000146676.10",1156.91802702264,0.12735568672534,0.0842314288776317,60.9398962758473,7.77034428020608e-12,1.60942979948145e-11
"ENSG00000231247.8",28.2046231696489,1.0071797596576,0.320594789033326,60.9315043438589,7.80145711381255e-12,1.61575632765092e-11
"ENSG00000147065.17",5581.40327029376,-0.0199514885034818,0.0755890258402546,60.928866338789,7.81126310676155e-12,1.61766940528403e-11
"ENSG00000121716.20",154.6152353388,0.50685589744272,0.146489436756721,60.9245508015906,7.82733135974276e-12,1.62087898922219e-11
"ENSG00000127252.7",70.8610547215052,-1.14710453414798,0.215592401226824,60.905929181309,7.89704541341801e-12,1.63519623621223e-11
"ENSG00000158486.13",5.5649411711312,-0.450298279746886,0.459662650624435,60.8946174356469,7.93969565598247e-12,1.64390785676445e-11
"ENSG00000273001.1",7.83252410885351,-1.23674098543632,0.43443238995319,60.8781013741591,8.00238178751462e-12,1.65676632187152e-11
"ENSG00000214999.3",4.82724695936907,-0.153693859584881,0.507450565800468,60.8773670866327,8.00518019311323e-12,1.65722501274643e-11
"ENSG00000278107.1",7.55588667872221,0.909891048502162,0.545454582216969,60.8718378076653,8.02628394533999e-12,1.66147291688319e-11
"ENSG00000132256.19",526.066877881549,-0.398826481564423,0.0967987477544321,60.8649405458259,8.05268678636599e-12,1.66681705525595e-11
"ENSG00000178394.4",3.42844334649357,-3.04707608396203,0.666074724390303,60.8605226040718,8.06964428529615e-12,1.67020547659271e-11
"ENSG00000251141.6",80.096981817292,0.606246342008374,0.2112764555393,60.8447744762648,8.13038127268e-12,1.6826539550505e-11
"ENSG00000172432.19",1007.21078197555,-0.327415611966397,0.0736428220020075,60.835875152074,8.16490556428643e-12,1.68967606815483e-11
"ENSG00000183971.8",3.65995547478522,-3.02108235266127,0.643334179745518,60.8237560922499,8.21215606989164e-12,1.69933057772314e-11
"ENSG00000183955.13",335.474908680064,-0.114162799705317,0.107905215805629,60.8129958953533,8.25433729455283e-12,1.70793477882779e-11
"ENSG00000279227.1",28.2170272941962,-0.880134091371379,0.313124163326534,60.7648688123223,8.44566401903492e-12,1.74739571670209e-11
"ENSG00000166352.16",270.829557476144,0.667768997558346,0.139528107758677,60.7409682024902,8.54231854819698e-12,1.76726479634968e-11
"ENSG00000229589.1",45.0693748913459,-0.311733414347142,0.199397863360797,60.7162371050435,8.64349422421531e-12,1.78806626733767e-11
"ENSG00000230537.2",7.13889581539699,-1.15579310416288,0.532524398525251,60.7031657604953,8.69745183997436e-12,1.79909749519208e-11
"ENSG00000175182.15",293.22923402613,0.00924923384689245,0.124325188960357,60.7007210180649,8.70758083391279e-12,1.80106167808678e-11
"ENSG00000181789.14",2359.2936295394,-0.245491978333669,0.0952832750295871,60.6773539799286,8.80499071926874e-12,1.82107729781224e-11
"ENSG00000253361.3",5.06612603675662,-2.2717416820649,0.547774126583759,60.6590726162042,8.88195787547979e-12,1.83686228044546e-11
"ENSG00000167543.16",296.473756517725,0.255138846277184,0.132663441546103,60.6475123026138,8.93097472908744e-12,1.84686503380183e-11
"ENSG00000140854.13",629.560773150892,-0.371102590432038,0.0895345181816287,60.6464707947159,8.93540406267383e-12,1.84764660589049e-11
"ENSG00000134330.19",300.724602324174,-0.123175860166886,0.0971040912860486,60.6288016956702,9.01088242642048e-12,1.86311838519371e-11
"ENSG00000144959.10",88.1850620462411,-0.608594675281843,0.16596178755067,60.6048214330286,9.11433977386487e-12,1.88437251636508e-11
"ENSG00000260400.1",116.415716892761,-0.091962337174326,0.172228658752001,60.6043365546991,9.1164438557009e-12,1.88467048429643e-11
"ENSG00000287853.1",7.86262079498393,0.0941064894390375,0.571360666841581,60.5402458485331,9.39887053158505e-12,1.94291614769541e-11
"ENSG00000165417.12",1272.14122881266,-0.158342351292029,0.0907426573287078,60.5303816506557,9.44310775082763e-12,1.95191886275195e-11
"ENSG00000227034.1",98.3573749756576,0.276091751734112,0.175998120641358,60.5239534082822,9.47204780352108e-12,1.95775852827647e-11
"ENSG00000180176.14",13.2273178699478,1.80466407746178,0.468888814780165,60.4993294678929,9.58372673560549e-12,1.98069723447507e-11
"ENSG00000241155.1",7.03955125269022,-3.62460104671918,0.613244982680852,60.4935292395906,9.61022368817282e-12,1.98602907328194e-11
"ENSG00000127366.5",34.3660573972618,0.415556305939545,0.2840735815286,60.4613534678558,9.75854466933981e-12,2.0165342106161e-11
"ENSG00000232907.8",10.2609350392587,-1.9493717868189,0.427317665377067,60.4358797427182,9.87759021511403e-12,2.04098579212298e-11
"ENSG00000176261.15",314.308391509359,-0.577119203212266,0.109689210050235,60.4291048352749,9.90949451055082e-12,2.04742931417761e-11
"ENSG00000173567.15",17.515392679589,-1.45494857481232,0.37531258211351,60.4247557757804,9.93002923317417e-12,2.05152297019044e-11
"ENSG00000173715.16",286.601088094066,-0.293596663884681,0.132811789550649,60.4212347803921,9.94668524339239e-12,2.05481475579548e-11
"ENSG00000072778.20",2747.51638524238,0.538245359105742,0.131557121889468,60.3642310279547,1.02202544485706e-11,2.11117607150364e-11
"ENSG00000217539.2",17.5406288489085,0.220064580549035,0.303930675923212,60.3612251972914,1.02348865526587e-11,2.11404500156332e-11
"ENSG00000138495.6",144.229519835017,-0.524371323697299,0.14038037270944,60.3459247832564,1.03096923331526e-11,2.12934165637217e-11
"ENSG00000159352.15",1939.96682378709,-0.169358599183178,0.0616837874993598,60.3433751201268,1.03222109272087e-11,2.13177236204256e-11
"ENSG00000230844.3",89.7686829255988,0.143136028977037,0.15280394231343,60.3267054493832,1.04044321338582e-11,2.14859685088508e-11
"ENSG00000164741.15",7.96291721474159,1.57857831802527,0.508735361674277,60.3022551178759,1.05262147789259e-11,2.1735880499268e-11
"ENSG00000101079.21",763.691750096121,-0.298405917756798,0.0973197084446011,60.2973230282658,1.05509525593985e-11,2.17853800413085e-11
