"","AD2_1.1","AD2_1.2","AD2_1.3","AD2_5.1","AD2_5.2","AD2_5.3","AD2_9.1","AD2_9.2","AD2_9.3","AD2_16.1","AD2_16.2","AD2_16.3","AD2_26.1","AD2_26.2","AD2_26.3","AD2_36.1","AD2_36.2","AD2_36.3"
"hsa-miR-147a",-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663
"hsa-miR-147b-3p",3.5510415943179,2.89372588366082,1.97439192349387,3.21860066824134,2.92354192810124,1.81354609416839,3.66649980507885,4.21261768229776,4.70657927743581,3.45568380812906,4.05937120960168,3.59209001052967,4.07363942045746,4.68751910656143,3.96299007901499,3.79910432662229,3.89670476479381,3.69716270291187
"hsa-miR-147b-5p",1.70468804808359,-0.625549074153663,-0.625549074153663,-0.625549074153663,1.56947218393987,2.23712818571401,2.6154827057174,2.02537170543792,1.32672844167783,3.00782336766802,2.75153453182086,1.78564969899195,1.97696931791686,1.82690244913313,1.03282876696542,1.96354723498904,2.62217606824344,1.37737335191506
"hsa-miR-148a-3p",19.5972764694623,18.8549757305751,19.7472301544422,18.7349254489487,18.4666546659855,18.6604803452835,16.8623627100721,16.8015909744514,17.5020453254858,16.9386725837261,16.1596038613526,16.1491211137057,17.4312659308927,18.0255978997815,17.7975312320368,18.4604070976094,18.6434499533593,18.0628512257807
"hsa-miR-148a-5p",12.6474049625042,12.1494837586112,12.9337914291991,11.0446625183089,10.619590972452,10.6370420653378,8.86173411599312,8.79129690397409,8.99526785563235,8.36035077337508,8.45581507686548,8.32501870101014,8.95083275002741,9.19049500273465,9.38761364134263,9.79585061256014,10.068787702501,9.50456117034098
"hsa-miR-148b-3p",13.8260280561685,13.3983627850067,14.1690537248781,14.9720427740209,14.7695045337722,14.4828119042498,14.1486117554611,14.1171894622829,14.0911946887594,13.947296256835,13.8031229859047,13.7247784486947,14.0526953141968,14.3545344810503,14.0301065345082,15.0974683318198,15.258679648294,14.5436315579445
"hsa-miR-148b-5p",6.63839490254497,6.35381656434793,6.38365412264385,7.20626835055054,7.46900208138569,7.75763298968129,7.89078059385353,7.44263901948502,7.73033214783303,7.11116032745879,6.92778992056652,7.2251872971565,7.59683208663305,7.82792938043661,7.71073473565817,7.44236826729018,7.80706181772455,7.80554339704079
"hsa-miR-149-3p",2.91012628627177,1.42656891452883,3.90392942169686,2.3909584318523,1.96665658076691,2.56110975505019,3.66649980507885,3.82954478175778,3.91296091230249,4.6200843964422,3.85481326361783,4.40377287059453,4.07363942045746,4.4986431141765,4.75843505129044,5.42169361523363,5.43713869130396,5.0962928700549
"hsa-miR-149-5p",9.6782798301246,9.85402761138283,9.69016187954748,10.1935180011882,10.0962370614477,10.2576113172867,12.1087332716982,11.8400710341291,11.8761322878048,13.3361186836544,13.4774755286448,13.3930865021364,13.885133708278,13.5179556907003,13.3763396770142,13.4949124896995,13.4146529172516,13.6191780408258
"hsa-miR-150-3p",3.5510415943179,1.42656891452883,4.53603914320568,-0.625549074153663,-0.625549074153663,-0.625549074153663,0.919082052410772,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,0.322189092951485,-0.625549074153663
"hsa-miR-150-5p",5.28332438545237,5.94631200813625,4.53603914320568,-0.625549074153663,3.08739409864002,2.23712818571401,2.95908540460732,2.02537170543792,1.98145582753786,1.04554871933756,1.48347164576376,-0.625549074153663,-0.625549074153663,1.82690244913313,1.61801465698385,-0.625549074153663,0.322189092951485,-0.625549074153663
"hsa-miR-151a-3p",14.1975707323742,13.5238792332351,14.3364376064312,14.746401102974,14.4163621939844,14.4511588807661,13.2212705540046,13.2050955481021,13.5861330481655,13.458933012962,13.4614546356536,13.5318416195513,13.6666565131812,13.6979318507925,13.9339046085681,14.0327096368134,14.3474498689844,13.8465021957353
"hsa-miR-151a-5p",4.60243697962163,4.41959971818395,3.61149634090876,5.33023832163698,5.26511415843258,5.35881806305941,4.64184812674306,5.21947256741886,4.98329494485165,5.84866858394445,6.06057619677187,6.08284361457045,4.79887284966718,4.73110784358599,5.33778046679679,5.51020639056999,5.50319647758025,4.86220123971447
"hsa-miR-151b",4.32945411492093,4.52043746071891,4.84215552742837,5.17796163301181,4.9634823440525,5.55098819946646,5.50435074085492,4.90980166734178,5.54875056536754,7.30971199347014,7.18391484899279,7.03822266304595,6.16586289942978,5.40474363622238,6.24379625514288,7.2756528170103,6.12932087075491,5.03319689790488
"hsa-miR-152-3p",9.31583507245089,8.92887959948221,9.56527154457346,11.5865014804409,11.4219149727164,11.2332203067198,11.2135706310063,11.0306907209051,11.3428947436676,12.4887812370701,12.4798638521821,12.5397312457285,13.4235859139253,13.5659205168755,13.547899845814,14.236211968064,14.6959529196021,14.1694507596408
"hsa-miR-152-5p",3.2662158086199,2.10250583033868,4.14680059813716,5.17796163301181,4.63521132577199,5.22988380598764,4.90055198165763,4.42098700754352,4.5453519384376,5.55275867265027,5.78639679761388,6.00837094699064,6.07079245353875,6.43637893282047,6.18819101575313,7.17095508428025,7.57010841957641,7.20579686433348
"hsa-miR-153-3p",-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663
"hsa-miR-153-5p",-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,1.36283698345597,-0.625549074153663,-0.625549074153663,0.660450465847502,1.16729724855417,1.00157717659078,0.8956652474471,-0.625549074153663,-0.625549074153663,0.964024109395807,0.843013586751989
"hsa-miR-1537-3p",-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663
"hsa-miR-1537-5p",-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,1.04554871933756,-0.625549074153663,0.680310706108887,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663
"hsa-miR-1538",2.43371861701426,1.42656891452883,3.61149634090876,4.00382379238875,4.0603158518566,3.23811743527398,4.06949134826126,4.68602513773882,3.77409651344556,3.89402788904104,3.48018302157416,3.20274367004294,3.50229348649119,2.9184428989454,4.04887680939673,3.79910432662229,4.03091728022027,3.52394500592729
"hsa-miR-1539",-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,0.680310706108887,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663
"hsa-miR-154-3p",-0.625549074153663,2.89372588366082,-0.625549074153663,3.21860066824134,4.20935552810553,2.23712818571401,2.7976695596601,2.46915823607735,1.98145582753786,-0.625549074153663,-0.625549074153663,2.01212228843748,-0.625549074153663,0.8956652474471,-0.625549074153663,0.992024852477248,0.322189092951485,0.843013586751989
"hsa-miR-154-5p",-0.625549074153663,-0.625549074153663,-0.625549074153663,2.72344521003192,0.994236336564674,1.81354609416839,0.919082052410772,2.02537170543792,1.32672844167783,1.04554871933756,-0.625549074153663,0.680310706108887,1.57872063587396,1.44460016989488,1.61801465698385,2.52167141223746,0.322189092951485,-0.625549074153663
"hsa-miR-155-3p",-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663
"hsa-miR-155-5p",9.19229152529405,9.16894525946384,9.25823303034045,7.76491971506461,8.02557134635989,8.02052997866728,7.37034109028865,7.47800165427689,7.34600688105984,7.03840128085022,6.89482678546991,6.97445226313143,9.02370979977788,8.73299232988932,8.82950665586911,7.88996797427877,7.77877123084829,7.55917754085473
"hsa-miR-1587",-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663
"hsa-miR-15a-3p",-0.625549074153663,-0.625549074153663,-0.625549074153663,1.30400318947765,1.96665658076691,-0.625549074153663,1.47438115210191,1.36283698345597,1.98145582753786,1.63397163384621,1.97815791342423,1.16729724855417,1.97696931791686,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663
"hsa-miR-15a-5p",4.72169887387336,5.14326179405231,4.84215552742837,5.81632586475426,5.19541398595017,5.81345414085867,7.28224642215608,7.57916834018352,6.52884358818181,8.18846922753143,7.78992005598959,7.7819790892252,7.54825445451392,7.32257438130471,6.36576772689151,6.12894255255789,6.17635078965113,6.37915559023586
"hsa-miR-15b-3p",8.88909778934098,9.00039523918124,8.60881898967958,8.83886976975925,9.08355026796684,8.96724739966134,9.55437349872572,9.72930562833588,9.20875315040174,9.68142727921612,9.68676533936804,9.67187114809765,8.41754306930507,7.92021204654178,7.98539251858632,6.27080739200574,6.56005498659885,6.5466001778689
"hsa-miR-15b-5p",9.9310740154757,9.85643878730008,9.60642472442796,10.1532524810394,10.2405212380261,10.1768588903714,10.5190069588609,11.0425493621373,10.5328207693505,10.8561477506287,10.4127685844417,10.7476077647248,10.2570621232925,10.1879182835504,9.92705261309539,8.96382310110969,9.19349646677503,9.04063757170884
"hsa-miR-16-1-3p",3.78855147620443,2.55306619516587,2.74720649961431,4.66974702809563,4.68693881830236,4.81614208108443,4.3262943684038,4.21261768229776,4.45742428781731,3.57844677726294,4.67137765959785,4.40377287059453,2.750168688765,2.9184428989454,2.02072779633536,2.27043797578059,2.4776110878645,2.82586040286805
"hsa-miR-16-2-3p",11.1479448138991,11.0617465394398,10.7884903047152,11.2677145005213,11.4333106164279,11.4899223943839,10.8181777382987,10.7488595664382,10.8194082628534,10.7672825202232,10.9088245698156,10.9318064542307,9.82625497625092,9.44713067331821,9.78435358362799,8.70101441336612,8.62256240665997,8.98130699116851
"hsa-miR-16-5p",2.91012628627177,2.89372588366082,2.74720649961431,3.87746248869364,3.70595067139749,4.93123083716728,5.76493206489028,5.94775526439436,5.36775785032232,6.13454058760028,6.04863663462961,5.81801051063649,5.31267150138928,4.96812068496765,4.04887680939673,4.13272684652538,4.3716159210147,4.05623132103781
"hsa-miR-17-3p",7.39800941526022,7.65096639501667,7.05335503182114,7.6049393898363,7.51977457684525,7.61865202683673,8.71803322137176,9.06375001285291,8.71176176333086,7.56043142071162,7.56114857922201,7.69760353700167,6.40289118773797,6.11322395131196,5.30329377596051,5.51020639056999,5.43713869130396,5.71436913707697
"hsa-miR-17-5p",14.1760451069059,14.6955688891903,13.8632633048318,14.3341561454542,14.5793154413073,14.3052431964835,15.4781268190312,15.8251478595242,15.198935980835,14.9786099731711,14.8681333795936,14.7142241399592,13.3634363505646,13.2066664402608,12.523577800443,11.8175808013723,12.0296669713201,12.2474650211367
"hsa-miR-181a-2-3p",7.67405631082424,7.05391948006262,7.85468590264544,8.2389435994808,7.8777039449858,7.78082725556948,10.6770532300268,10.8240720019933,10.7723939856375,12.126513059817,12.3553095562502,12.3704477853151,12.4150744621274,12.4152538845319,13.0772086305975,13.8641206507347,13.9894872480431,13.3505251272242
"hsa-miR-181a-3p",5.11928623329485,5.37624196428403,6.00706644359945,6.7645721952529,6.47946275490815,6.20507460357808,8.68977657642681,8.73881205683523,8.4637791994704,9.9127316830969,9.95486905120052,9.80980597765602,10.3880329934233,10.323053702078,10.237797202515,11.3808781089728,11.4979054878147,10.9247024423719
"hsa-miR-181a-5p",-0.625549074153663,1.42656891452883,-0.625549074153663,-0.625549074153663,-0.625549074153663,1.18985524701909,2.7976695596601,4.32056888276796,3.02540854995797,3.57844677726294,3.96072731470461,4.10304670425705,2.93568017472902,3.79754996197909,3.29996339197101,3.70201540288409,3.43628952022697,2.9685714336504
"hsa-miR-181b-2-3p",-0.625549074153663,-0.625549074153663,-0.625549074153663,1.95373647984228,1.56947218393987,-0.625549074153663,4.2036134688324,4.42098700754352,4.5453519384376,5.66750790322751,5.89707637961133,5.98266703567667,4.97729468728276,4.73110784358599,4.53877558951915,5.0799233503357,5.2409018432254,5.69412038549389
"hsa-miR-181b-3p",1.70468804808359,2.10250583033868,1.97439192349387,3.87746248869364,4.27846004660952,3.55860058218193,5.24940698575443,5.10345922190083,4.9189358144836,6.59220872345662,6.27045449864031,6.39685955204859,6.55113389702264,6.38275520273423,6.27971019774096,7.35744698601619,7.8200766039985,7.27558536750403
"hsa-miR-181b-5p",5.28332438545237,4.86523546182082,5.40562911727787,5.28124481134094,5.48552464360491,4.62419434273082,9.54651639780118,9.7096064729518,8.90681472975864,11.3553681865368,11.426281256226,11.3891058019744,12.1468260598214,12.0260393580616,11.5726589983705,12.0876167604752,12.1203893042476,11.681348988728
"hsa-miR-181c-3p",-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663
"hsa-miR-181c-5p",-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663
"hsa-miR-181d-3p",-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663
"hsa-miR-181d-5p",-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663
"hsa-miR-182-3p",6.25941350336783,6.35381656434793,6.68200275597259,4.00382379238875,4.4678539728023,3.82036936181974,8.10279249014632,7.75283003063799,8.10030333011856,9.91127710944398,9.86922183560617,9.67989015491917,9.2159061747871,8.82883803787788,8.36972113752972,8.97682202531718,8.6787595918886,9.43916005456901
"hsa-miR-182-5p",16.0617812044572,15.6784730788842,16.4830672057778,15.74435669871,15.5437671534938,15.5072775872258,15.8014143060922,15.5961005893413,16.1660782691896,18.2231120300006,18.1772061773747,18.1022439612854,17.7988602262228,17.7740437907405,17.7473673875523,18.9882881409591,19.0454922921197,18.5440442737063
"hsa-miR-1825",-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,1.00157717659078,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663
"hsa-miR-1827",-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663
"hsa-miR-183-3p",6.25941350336783,6.2103762062886,6.12505477753753,4.32743848808695,4.73687345886515,3.69544378317162,7.28224642215608,7.01520539320463,7.25773022751278,9.39545609657949,9.15629537052789,9.18091693370254,8.48914373138842,8.06767394227121,7.76874596899199,8.09463615827887,7.97273491593792,8.1958741086242
"hsa-miR-183-5p",16.1224817939105,15.7034657893402,16.4794806647107,15.1908312293294,14.9012175709778,14.8876454058023,15.4034801416311,15.2218854414506,15.7000235065871,18.0413955106267,18.0629504448744,17.9278246281157,17.8836637394642,17.7923985294713,17.9607718137617,19.4342179854298,19.4721633973926,19.0046992109935
"hsa-miR-184",9.06282416269683,8.54830830394307,9.31519576378412,9.7014343183612,9.16782899729526,9.43269473192754,8.53954302951403,8.14629611898773,8.91508380360844,7.31851811524443,7.25836654092903,7.16361304161438,6.18414755138877,6.32706086438365,7.17539536182669,7.02840000198096,7.17507405455667,6.86906853692092
"hsa-miR-1843",7.91820365465075,7.35610239235039,8.28047743900642,7.95649257997205,7.7498586960289,7.76540591888672,7.41935013068007,7.25152284616341,7.41759797511852,8.51774554846239,8.7138110639188,8.66913281190905,9.97805218005493,9.7730892000575,10.1039810184031,11.0808401130535,11.131941849723,10.6905665900959
"hsa-miR-185-3p",8.84383179142612,8.15269811732718,9.192185975465,8.4586185727239,8.12261980155476,7.89860016952926,7.51263962657825,7.27851584771407,7.44069337635709,7.80562468646535,7.70879657271371,7.8403847677298,7.8119812620813,7.89649363611185,8.178476460313,8.96382310110969,9.12022762608333,8.47040112598499
"hsa-miR-185-5p",11.5033678282969,11.4238899999812,11.4062512484837,11.2367382545837,11.32174683923,11.2360201505383,11.0707773771252,10.9873784348799,10.9458621975743,11.5627576663269,11.8014604397281,11.6764274646797,12.2714969399935,11.961494615268,12.1987426736026,12.4069399533255,12.618110899117,12.5741709755981
"hsa-miR-186-3p",-0.625549074153663,-0.625549074153663,1.97439192349387,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,2.03847139847767,1.14141287904098,-0.625549074153663,1.00157717659078,1.44460016989488,2.02072779633536,1.56668463566757,1.18335306857886,2.04300714859499
"hsa-miR-186-5p",12.1015706631889,12.3844033547643,11.9172632314835,11.8400583749919,11.9112278347164,11.6177918155013,13.1547354900904,13.1674582830872,12.8740289762598,13.3044710570501,13.3375304017061,13.1327822898365,13.3346977556201,13.1372751650908,12.9195144927718,12.5204869694844,12.7288490947078,12.7762238516096
"hsa-miR-187-3p",11.3819538640589,11.4255148056457,11.3098825298563,9.13951595474475,9.07872057843864,9.13563359011838,7.6655575103709,7.48959916198013,7.55092990035116,6.40644659804859,6.29086977894231,5.94323136317713,5.09796557189593,5.17160940822849,5.33778046679679,4.82768005394839,4.52495633138056,4.29030332599668
"hsa-miR-187-5p",5.35883752512689,6.17989346356871,6.12505477753753,1.30400318947765,2.27375651977023,1.81354609416839,0.919082052410772,1.36283698345597,1.32672844167783,-0.625549074153663,0.660450465847502,-0.625549074153663,1.57872063587396,-0.625549074153663,1.03282876696542,0.992024852477248,0.692650089476096,-0.625549074153663
"hsa-miR-188-3p",-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,1.47438115210191,-0.625549074153663,-0.625549074153663,1.04554871933756,1.75356058763947,2.37674479307595,1.97696931791686,-0.625549074153663,-0.625549074153663,0.992024852477248,1.67548807227645,1.37737335191506
"hsa-miR-188-5p",4.72169887387336,5.20513007694763,5.09450474665594,5.46795875566889,5.54277101098501,5.43878442502475,6.98020305737159,7.41857299549245,6.6526969199884,7.88483627709999,7.51417177638844,7.25769751258329,7.18953107334994,7.29381075669631,6.94878802442089,5.53854320012422,5.70914093060443,6.11550370053715
"hsa-miR-18a-3p",10.2587911605268,10.6386195666654,10.2273273979251,9.94299199589466,9.94787088459716,9.9987340963348,10.5222154687282,10.6922712403595,10.2305523878558,9.63811720149854,9.60250973872194,9.55028965283378,8.25840179515058,7.8178629615147,7.78757600061059,6.74205610692278,6.85924656886376,7.05519424167599
"hsa-miR-18a-5p",9.73958533406635,10.4310555296166,9.64149528040138,9.62987686106693,9.85347450898566,9.67478837981092,10.8389121823049,11.3282214532819,10.515250433539,10.4946214468348,10.1836034175245,10.1427854369418,8.56086066302892,8.42680629333652,8.07497928228513,7.2067052655515,7.34678201948309,7.46672674398358
"hsa-miR-18b-3p",7.82810076999828,8.02990096448787,7.3239545799673,9.07631661731783,8.91224686380847,9.01040458834725,9.03121294661145,9.30928679306247,8.68299687061987,8.2904585367403,8.31590312351838,8.45920010126232,6.14734349188289,6.12959498783993,6.46268668644022,5.19121811298931,5.12578559017765,5.29762983129511
"hsa-miR-18b-5p",6.04758152703748,6.64911363754188,5.30919248785889,6.85102867872017,6.98187228424329,6.58481569411733,8.43106417498129,8.80063780337854,8.01054405803585,8.12462960585702,8.06642693413003,8.09548221032233,6.22003588291719,6.1457823047363,5.55853052578849,4.27439422238791,3.86829026750119,4.29030332599668
"hsa-miR-1908-3p",1.70468804808359,3.39843104339568,2.74720649961431,1.95373647984228,2.27375651977023,2.23712818571401,0.919082052410772,2.80568522752608,1.32672844167783,2.60501909007386,2.62729938442716,2.01212228843748,1.00157717659078,2.75783677649967,2.33140916980986,-0.625549074153663,1.80551172862054,1.75126164606101
"hsa-miR-1908-5p",6.25941350336783,6.29814009211775,6.06726668425696,3.413794905054,4.0603158518566,3.69544378317162,4.49269592143543,5.27415660202894,4.78089634620963,4.83183351918315,5.07622038365112,4.68467379036611,4.64887838804078,4.22129752195765,4.75843505129044,4.95931232674332,5.01368491006272,5.47426719875847
"hsa-miR-1909-3p",2.91012628627177,3.77079545079057,4.69721144557174,3.413794905054,2.5251377438054,2.82427895657881,4.13811468652494,3.07743627937523,4.45742428781731,3.98549451257001,2.75153453182086,2.9052924375854,3.50229348649119,2.9184428989454,2.02072779633536,2.52167141223746,2.4776110878645,2.9685714336504
"hsa-miR-1909-5p",3.78855147620443,4.06621064445583,4.14680059813716,2.99244922029003,2.92354192810124,1.81354609416839,1.86032012545752,2.02537170543792,1.98145582753786,2.03847139847767,1.97815791342423,2.66560591381594,1.57872063587396,0.8956652474471,3.55654021936235,0.992024852477248,1.53133461293509,2.28343136683049
"hsa-miR-190a-3p",-0.625549074153663,-0.625549074153663,-0.625549074153663,1.30400318947765,1.56947218393987,-0.625549074153663,0.919082052410772,1.36283698345597,-0.625549074153663,1.63397163384621,1.14141287904098,0.680310706108887,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663
"hsa-miR-190a-5p",3.2662158086199,4.52043746071891,3.24375623005722,2.72344521003192,4.73687345886515,4.14078931795586,5.42427518495674,5.47424889435905,5.59065954008136,6.42287380660392,5.92346833747565,5.87501027382657,4.89084288659825,4.85448090106677,3.96299007901499,3.59788065612714,4.28835304661542,4.62599696087448
"hsa-miR-190b-3p",-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663
"hsa-miR-190b-5p",2.43371861701426,2.55306619516587,-0.625549074153663,3.413794905054,3.80306521765071,3.55860058218193,5.1860645355704,5.47424889435905,5.10398564400242,4.83183351918315,4.70220728544803,4.99873895779331,4.75058892911165,4.64257049064475,4.59690908232877,3.08366367489194,4.00505834476499,3.52394500592729
"hsa-miR-191-3p",7.36176672967628,7.83827506672399,7.41941957028403,6.09670571360838,6.38871556515063,6.49416558273746,6.86362000035588,6.56713693879449,6.50712666519679,6.24952246734432,6.83352589373888,6.82336795203247,6.35527562944324,6.1457823047363,5.98564343407544,6.2016182941109,6.25513472382357,6.64481035608418
"hsa-miR-191-5p",14.7392321116782,15.0022525464772,14.7355515264338,14.6609544457011,14.7432772282296,14.6435393577952,15.1929941144259,15.1006882630836,15.0868013056612,14.8987913682282,14.9378271355103,14.9820178480532,15.4550929954694,15.3254743064437,15.2363320762739,14.9035231536764,15.121324922756,15.3287523347388
"hsa-miR-1910-3p",-0.625549074153663,1.42656891452883,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,0.692650089476096,-0.625549074153663
"hsa-miR-1910-5p",3.99230138399563,4.86523546182082,4.84215552742837,3.413794905054,2.27375651977023,2.82427895657881,2.40621883678525,1.36283698345597,2.75532356558232,5.79918801987122,6.072417740748,5.98266703567667,3.50229348649119,2.9184428989454,3.55654021936235,3.23055661198634,3.31495560322859,2.66716969607547
"hsa-miR-1911-3p",4.60243697962163,3.59666317132647,4.53603914320568,3.73890950418063,2.5251377438054,2.56110975505019,-0.625549074153663,1.36283698345597,1.32672844167783,-0.625549074153663,0.660450465847502,-0.625549074153663,1.00157717659078,-0.625549074153663,1.03282876696542,-0.625549074153663,0.322189092951485,-0.625549074153663
"hsa-miR-1911-5p",3.5510415943179,4.19389384536695,4.35453384323841,3.413794905054,3.36757927796985,3.04617151651706,2.16006120611348,2.80568522752608,1.98145582753786,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,0.8956652474471,1.61801465698385,-0.625549074153663,0.322189092951485,-0.625549074153663
"hsa-miR-1912-3p",3.5510415943179,4.93992861337666,4.35453384323841,1.30400318947765,2.27375651977023,3.23811743527398,1.47438115210191,-0.625549074153663,2.4212497367615,1.04554871933756,0.660450465847502,-0.625549074153663,-0.625549074153663,0.8956652474471,-0.625549074153663,-0.625549074153663,0.322189092951485,-0.625549074153663
"hsa-miR-1912-5p",4.32945411492093,4.7031255216397,4.35453384323841,2.72344521003192,3.23434290310953,2.23712818571401,-0.625549074153663,2.02537170543792,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,0.8956652474471,1.61801465698385,-0.625549074153663,0.322189092951485,-0.625549074153663
"hsa-miR-1913",-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,-0.625549074153663,1.47438115210191,-0.625549074153663,2.4212497367615,-0.625549074153663,0.660450465847502,1.51302508372225,-0.625549074153663,-0.625549074153663,-0.625549074153663,0.992024852477248,-0.625549074153663,-0.625549074153663
"hsa-miR-1914-3p",-0.625549074153663,-0.625549074153663,1.97439192349387,-0.625549074153663,0.994236336564674,-0.625549074153663,0.919082052410772,1.36283698345597,1.98145582753786,1.04554871933756,0.660450465847502,2.52857834621647,1.00157717659078,1.82690244913313,2.33140916980986,0.992024852477248,1.67548807227645,-0.625549074153663
"hsa-miR-1914-5p",4.17073000763918,4.31116561527626,4.35453384323841,3.413794905054,1.56947218393987,2.23712818571401,2.40621883678525,3.50228594281605,2.4212497367615,4.152631095815,4.0108949230273,4.23968615452348,3.81618869594521,3.71297101536858,3.29996339197101,3.89004438225367,3.80971797556947,3.09826481757713
