"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","840_1.1","840_1.2","840_1.3","840_5.1","840_5.2","840_5.3","840_9.1","840_9.2","840_9.3","840_16.1","840_16.2","840_16.3","840_26.1","840_26.2","840_26.3","840_36.1","840_36.2","840_36.3"
"1531","hsa-miR-498-5p",56.8634309114241,-3.73156292737016,0.290958229299457,1003.64581260628,9.76265460906787e-215,1.84455004507691e-213,309.635016850894,335.919130348277,279.499658452251,28.2016748864026,19.9448648385038,15.1984865530984,8.1674860614323,7.19455627762709,9.65635452336874,2.91402246017101,3.30022229644841,1.13662354868026,0,1.57988029904822,0,0.903857101024427,0.289921908406182,0
"1532","hsa-miR-4999-3p",0.139783487016909,-0.0794487906301575,0.683171976451938,0.180635511208774,0.999308296711298,NA,0,0,0,0,0,0,0,0,1.37947921762411,0,0,1.13662354868026,0,0,0,0,0,0
"1533","hsa-miR-4999-5p",3.83811641518633,0.990157943363815,0.671173737990748,10.9993575124533,0.0513927236065017,0.0734097667094017,2.09212849223577,4.64404327670429,5.48038545984806,5.37174759741002,11.785601950025,8.18380045166836,3.26699442457292,4.31673376657625,2.75895843524821,0.971340820057002,2.75018524704035,1.13662354868026,1.83135233577655,3.94970074762056,0,1.80771420204885,4.34882862609273,4.38995609174886
"1534","hsa-miR-499a-3p",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1535","hsa-miR-499a-5p",62.5220069087226,1.44502766812498,0.375685853284552,44.4432033733962,1.88269917116013e-08,4.05479424255039e-08,2.09212849223577,38.7003606392025,13.7009636496201,47.0027914773377,62.5543488116709,66.6395179635852,101.27682716176,92.0903203536267,85.5277114926946,108.790171846384,94.6063724981879,67.0607893721353,70.5070649273974,64.7750922609772,71.6268055304824,35.2504269399527,43.1983643525212,59.9960665872345
"1536","hsa-miR-499b-3p",0.785960490190174,-0.220705566597826,0.880769251102389,3.10645091945755,0.68357827309092,0.725465622590959,0,0,0,0,0,1.16911435023834,1.63349721228646,1.43891125552542,0,0,0,2.84155887170065,0,0.789940149524112,0,0.903857101024427,4.63875053449892,0.731659348624811
"1537","hsa-miR-499b-5p",0.947455122233702,-0.27164899718064,0.888823228103639,6.72012725805097,0.242300620610318,0.30124513848561,0,0,0,1.3429368993525,0,0,1.63349721228646,5.75564502210167,0,0.971340820057002,1.10007409881614,2.84155887170065,0,0,0,1.80771420204885,0.869765725218547,0.731659348624811
"1538","hsa-miR-5000-3p",5.93861828472301,-0.162287255006602,0.566160904542858,28.3419867142042,3.12028030325607e-05,5.82483463796456e-05,14.6448994456504,12.3841154045448,13.7009636496201,10.74349519482,11.785601950025,9.35291480190669,3.26699442457292,4.31673376657625,0,0.971340820057002,3.85025934585648,2.27324709736052,0.915676167888277,1.57988029904822,1.91004814747953,1.80771420204885,7.53796961856074,5.85327478899849
"1539","hsa-miR-5000-5p",1.1558289801584,-0.0154312329101036,0.864193235182039,2.79639578844429,0.731340213622498,0.765084938244341,2.09212849223577,3.0960288511362,0,2.68587379870501,1.81316953077307,0,1.63349721228646,1.43891125552542,1.37947921762411,0.971340820057002,0,2.84155887170065,1.83135233577655,0,0,0,0.289921908406182,0.731659348624811
"1540","hsa-miR-5001-3p",57.9869070930524,-0.576704862546166,0.371884720149008,44.5420630990434,1.79761943318439e-08,3.88497648731532e-08,31.3819273835365,58.8245481715877,19.1813491094682,29.5446117857551,31.7304667885287,15.1984865530984,76.7743689774636,120.868545464135,77.2508361869499,89.3633554452442,102.306891189901,92.6348192174412,50.3621892338552,56.8756907657361,45.8411555395087,31.634998535855,46.6774272533953,67.3126600734826
