"","840_1.1","840_1.2","840_1.3","840_5.1","840_5.2","840_5.3","840_9.1","840_9.2","840_9.3","840_16.1","840_16.2","840_16.3","840_26.1","840_26.2","840_26.3","840_36.1","840_36.2","840_36.3"
"hsa-miR-3683",-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677
"hsa-miR-3684",3.18015711920087,3.01283139343742,3.27760123805546,2.56815367012035,2.75664139017579,2.63100558003578,3.25195685696683,3.06297373462364,2.52344353109588,1.36011829198249,1.61469344716594,2.00988464645655,1.06395533223925,-0.626589465131677,2.96589480714372,1.68998634262517,-0.626589465131677,-0.626589465131677
"hsa-miR-3685",3.60903781295412,2.66684167377915,3.86172663068118,1.81944848864459,2.91724432451843,1.72107852032827,1.89883778391949,1.55098373493909,0.760918067424771,2.02229359076,2.12858303201482,2.7880969618075,3.03838615651718,2.61361785156608,-0.626589465131677,2.59341203296504,1.29901788630128,1.33910766869264
"hsa-miR-3686",-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677
"hsa-miR-3688-3p",1.43466987341456,-0.626589465131677,1.84460161993866,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,1.55098373493909,0.760918067424771,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,1.29901788630128,-0.626589465131677
"hsa-miR-3688-5p",-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677
"hsa-miR-3689a-3p",-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677
"hsa-miR-3689a-5p",-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677
"hsa-miR-3689b-3p",-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677
"hsa-miR-3689b-5p",-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677
"hsa-miR-3689c",-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677
"hsa-miR-3689d",-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677
"hsa-miR-3689e",-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677
"hsa-miR-3689f",-0.626589465131677,1.51374479895983,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,1.27211870720371,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677
"hsa-miR-369-3p",-0.626589465131677,-0.626589465131677,1.21483283672451,5.04644984352884,6.11199919372408,5.82357962141838,4.1556086504915,2.25193026781086,2.67890755926078,1.73193436716828,0.748840795952385,2.00988464645655,1.06395533223925,2.43624906966474,1.47911161507014,2.59341203296504,2.71685643814559,1.99675487966235
"hsa-miR-369-5p",-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,3.87621210726787,3.38951193144662,2.50522847963222,0.979361988706207,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,1.65728665952028,0.811888358028398,-0.626589465131677,1.68998634262517,1.94787786859646,-0.626589465131677
"hsa-miR-3690",-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677
"hsa-miR-3691-3p",3.60903781295412,4.19712824889353,3.4474063242549,3.82852080417612,3.061529447248,3.17858524853321,2.50522847963222,3.06297373462364,2.94640293530554,2.80231186763814,2.32766565467412,2.00988464645655,1.06395533223925,2.43624906966474,2.16594985349834,1.32297979078736,-0.626589465131677,1.33910766869264
"hsa-miR-3691-5p",5.84688501145289,6.76597351721022,6.73137501927017,6.54000477674272,5.89951909058848,6.00986992064677,4.1556086504915,6.24722459429433,6.39354261731527,6.40130369907684,6.45297758944475,7.21701502904699,5.52676502107008,5.85581401354864,6.73380955923892,5.72290744032489,6.52541498572422,6.55020238304202
"hsa-miR-3692-3p",-0.626589465131677,-0.626589465131677,-0.626589465131677,1.1944370848782,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,1.3377544551744,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677
"hsa-miR-3692-5p",-0.626589465131677,2.66684167377915,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,0.800391404030116,-0.626589465131677,1.33910766869264
"hsa-miR-370-3p",4.20676355701676,4.5526627455328,4.85945822052684,9.1476386576606,9.18926717610331,9.05539679318079,5.07669626899005,5.20330451578896,5.17819817219828,5.15888194711263,5.66653646444076,5.14235507257705,3.35297579247748,3.15999414829606,2.62194566636353,3.83996461806401,2.98567018709809,2.77304123088769
"hsa-miR-370-5p",1.43466987341456,1.51374479895983,-0.626589465131677,2.56815367012035,2.57546648461563,3.38951193144662,-0.626589465131677,-0.626589465131677,0.760918067424771,0.829316988892903,-0.626589465131677,1.34990406364357,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677
"hsa-miR-3714",-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677
"hsa-miR-371a-3p",6.28311329664759,5.76035234432793,6.66431310525692,4.04998139966193,2.91724432451843,3.81121674782984,2.1317380163291,-0.626589465131677,1.63239475142263,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,0.800391404030116,1.29901788630128,1.33910766869264
"hsa-miR-371a-5p",10.1576942294547,10.9609968196845,10.4594685598899,5.62998826763488,5.4563568523277,5.65094818498206,3.66907147347667,4.84993877050483,4.7628273810907,1.36011829198249,1.895846269831,3.05930614343667,-0.626589465131677,0.811888358028398,1.47911161507014,1.32297979078736,1.94787786859646,1.33910766869264
"hsa-miR-371b-3p",1.43466987341456,-0.626589465131677,1.84460161993866,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677
"hsa-miR-371b-5p",5.02424179533902,4.44362221106723,4.36306611996292,1.1944370848782,1.82573224599506,0.821817080504968,0.750727471249732,-0.626589465131677,1.27211870720371,-0.626589465131677,0.748840795952385,1.34990406364357,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677
"hsa-miR-372-3p",13.197413177884,12.4997134423252,13.1111879281915,9.79688319249525,10.1550821345732,9.76098975174144,7.48294096592618,7.26026802776573,7.51588243142087,4.46499603617041,4.09912271304528,4.58303360743327,3.72405860865501,4.17391747330501,4.14569084966397,3.53167761326882,3.211683352963,4.28381372069142
"hsa-miR-372-5p",4.53350747183609,5.2794266377719,4.73419279755073,3.05374229178898,-0.626589465131677,0.821817080504968,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677
"hsa-miR-373-3p",8.28691955418103,7.68744147963476,8.08503449780333,4.14911008338949,4.89214467066542,5.0224986873748,3.59479912973739,2.25193026781086,0.760918067424771,0.829316988892903,-0.626589465131677,2.7880969618075,-0.626589465131677,1.3377544551744,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677
"hsa-miR-373-5p",4.07898975680835,-0.626589465131677,2.86196383325593,-0.626589465131677,0.894534079701416,-0.626589465131677,0.750727471249732,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677
"hsa-miR-374a-3p",9.07821716510737,9.56184664009177,8.75892192766999,10.6524075010818,10.0949246092405,10.2812767742373,9.82310840401604,10.23688971603,10.1785837230043,9.31847157576991,9.11235321608564,9.57789509862418,7.63287449316954,7.80476493171411,8.27681767031752,8.14807561402391,9.14880737077941,9.20663796749306
"hsa-miR-374a-5p",10.420456066743,9.07414767905803,9.65465145600747,9.54755980915594,10.4404719845147,10.1195364763091,11.8384611676809,9.8266114458847,9.62271183484958,9.25550545913164,9.19903353846554,8.88298701169939,9.05289000941127,9.12890342036312,8.67496922176071,10.03580543184,9.14880737077941,9.31528034165716
"hsa-miR-374b-3p",9.26938685363875,9.5222058756215,9.35579172166491,9.69613405747424,9.24850103806231,9.61719883977448,9.22951955811299,9.1909505470233,9.59884539469323,8.96987153657249,8.96622750551339,8.56960540440626,8.40050208886336,8.37787845131853,8.41516368137189,8.82455419151288,8.53637275819975,8.9408133906633
"hsa-miR-374b-5p",12.5420857197528,12.4521633255337,12.4322589280873,12.1499922847379,12.9916922055798,12.789930972677,13.5699434342701,12.4598874897125,12.3551116221815,12.6856892075892,12.7383031593027,12.8973535488671,12.6696690048496,12.670995611649,12.2949413804451,13.1510883065818,12.8511701683958,12.8183718287549
"hsa-miR-374c-3p",-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,1.44344418972785,1.35049961997725,-0.626589465131677,0.979361988706207,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,0.811888358028398,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677
"hsa-miR-374c-5p",2.56399419639371,-0.626589465131677,1.21483283672451,2.2437314451221,2.91724432451843,2.0106085112617,3.04380432978396,0.979361988706207,0.760918067424771,1.36011829198249,2.65680144983727,1.34990406364357,2.06448427173498,1.99510821703891,1.47911161507014,1.68998634262517,-0.626589465131677,-0.626589465131677
"hsa-miR-375-3p",7.51253907408035,8.22891730623072,7.83358231500462,10.9650044325456,9.92495278661663,10.4546867761777,9.89045144538931,11.4886146072029,11.1389985957424,8.1893148485773,8.30421773655002,8.71788161233461,6.77933505345117,6.73946010793466,7.29795312843039,5.81382962806411,6.17155761239048,6.09816940619111
"hsa-miR-375-5p",-0.626589465131677,-0.626589465131677,1.21483283672451,-0.626589465131677,-0.626589465131677,0.821817080504968,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677
"hsa-miR-376a-2-5p",-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677
"hsa-miR-376a-3p",-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677
"hsa-miR-376a-5p",-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,0.750727471249732,-0.626589465131677,0.760918067424771,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677
"hsa-miR-376b-3p",-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677
"hsa-miR-376b-5p",-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677
"hsa-miR-376c-3p",-0.626589465131677,-0.626589465131677,-0.626589465131677,2.2437314451221,2.12306290496796,2.78892655569344,2.33094578560557,0.979361988706207,0.760918067424771,1.36011829198249,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,0.800391404030116,-0.626589465131677,-0.626589465131677
"hsa-miR-376c-5p",-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677
"hsa-miR-377-3p",-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677
"hsa-miR-377-5p",-0.626589465131677,-0.626589465131677,-0.626589465131677,1.1944370848782,1.44344418972785,2.45315816323489,0.750727471249732,0.979361988706207,-0.626589465131677,0.829316988892903,-0.626589465131677,-0.626589465131677,-0.626589465131677,0.811888358028398,-0.626589465131677,0.800391404030116,-0.626589465131677,1.33910766869264
"hsa-miR-378a-3p",3.18015711920087,3.29095389510463,3.4474063242549,3.05374229178898,-0.626589465131677,-0.626589465131677,0.750727471249732,0.979361988706207,0.760918067424771,0.829316988892903,1.895846269831,1.34990406364357,2.06448427173498,-0.626589465131677,1.47911161507014,2.21420189446539,1.29901788630128,1.99675487966235
"hsa-miR-378a-5p",7.81250186059093,6.93651536648322,7.47116535739047,5.36753838787126,6.32583563049623,5.80538757231748,6.2190413264726,4.80474347318721,4.86246199621276,4.8352752591965,5.27540728355406,5.25382697325496,5.1352229148874,5.89023413319456,5.3474317246854,6.11493391166134,5.62562120538268,5.76822023820075
"hsa-miR-378b",3.60903781295412,2.66684167377915,3.27760123805546,1.1944370848782,1.44344418972785,-0.626589465131677,-0.626589465131677,1.55098373493909,0.760918067424771,2.02229359076,1.61469344716594,1.34990406364357,3.03838615651718,2.43624906966474,2.16594985349834,0.800391404030116,2.71685643814559,-0.626589465131677
"hsa-miR-378c",1.43466987341456,2.66684167377915,2.86196383325593,2.2437314451221,1.82573224599506,2.24943346563547,-0.626589465131677,1.55098373493909,0.760918067424771,0.829316988892903,1.895846269831,-0.626589465131677,2.06448427173498,0.811888358028398,1.47911161507014,1.32297979078736,1.29901788630128,2.43804598705467
"hsa-miR-378d",-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,1.35049961997725,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,0.748840795952385,-0.626589465131677,1.06395533223925,1.3377544551744,-0.626589465131677,-0.626589465131677,1.29901788630128,-0.626589465131677
"hsa-miR-378e",-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,0.829316988892903,0.748840795952385,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677
"hsa-miR-378f",-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,0.894534079701416,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,0.829316988892903,-0.626589465131677,-0.626589465131677,-0.626589465131677,1.3377544551744,2.16594985349834,-0.626589465131677,-0.626589465131677,-0.626589465131677
"hsa-miR-378h",1.43466987341456,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,1.36011829198249,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,1.33910766869264
"hsa-miR-378i",5.33484250897608,6.25546855443105,5.48281134826642,4.48883329752987,3.95187911996261,4.54062296569101,3.04380432978396,3.68023830175073,3.89223622001108,4.68231277650319,4.9885425613173,5.08321113326971,4.26302941914627,4.7993493253376,5.7511068679041,3.76887464079851,5.50348102464395,4.87225097346409
"hsa-miR-378j",-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677
"hsa-miR-379-3p",-0.626589465131677,-0.626589465131677,1.84460161993866,3.24585871047944,4.72988855188995,4.74544018100952,-0.626589465131677,1.94614615516801,1.63239475142263,0.829316988892903,1.2565157154148,-0.626589465131677,-0.626589465131677,0.811888358028398,-0.626589465131677,2.41660510717021,1.94787786859646,2.43804598705467
"hsa-miR-379-5p",4.07898975680835,3.72385557733072,3.0848758100808,9.3895212515059,8.52784105324195,8.8990738074575,4.7749863635385,6.2130539824479,6.16556459918239,4.55589300032874,4.9593956136611,5.54431450347449,4.01864945993047,4.42954985553112,5.16122025596092,5.93219869387072,6.79205841144495,7.48493294729069
"hsa-miR-380-3p",-0.626589465131677,-0.626589465131677,-0.626589465131677,1.1944370848782,1.44344418972785,1.35049961997725,-0.626589465131677,-0.626589465131677,0.760918067424771,-0.626589465131677,0.748840795952385,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,1.33910766869264
"hsa-miR-380-5p",-0.626589465131677,-0.626589465131677,1.21483283672451,3.05374229178898,2.57546648461563,3.17858524853321,-0.626589465131677,-0.626589465131677,0.760918067424771,0.829316988892903,-0.626589465131677,1.34990406364357,-0.626589465131677,0.811888358028398,-0.626589465131677,0.800391404030116,1.94787786859646,-0.626589465131677
"hsa-miR-381-3p",5.09194605862866,6.18950875171194,5.13194062093061,10.8584223444668,10.232840724593,10.3713586795577,7.06965887987289,7.92536018482928,7.85100796546933,6.54126341895659,6.71072884328553,6.22944184386705,6.61315375837606,5.89023413319456,6.66540485718869,7.81552153227709,8.34814590139555,8.60952650924803
"hsa-miR-381-5p",-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677
"hsa-miR-382-3p",2.11249006107122,2.20745411447016,3.0848758100808,6.19088239547984,6.22287624566073,6.33557683137052,3.43361206484756,3.95343074513561,3.95385319341698,3.0739868523385,2.50184925288026,3.65616999299409,2.37805286735742,2.91290853617327,-0.626589465131677,5.0394418907333,5.27366799696744,5.12482457523085
"hsa-miR-382-5p",-0.626589465131677,3.01283139343742,1.84460161993866,5.96496366294474,5.97387835456535,5.69113590051779,3.5164700175522,3.06297373462364,3.17145680872354,2.64410204399449,2.65680144983727,3.48346616965026,3.61070891856246,4.11685316005837,4.50041119194155,5.62586541662606,5.17040100996398,5.18161255679457
"hsa-miR-383-3p",-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,1.34990406364357,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677
"hsa-miR-383-5p",2.11249006107122,1.51374479895983,1.21483283672451,2.56815367012035,2.91724432451843,0.821817080504968,3.8712885429547,1.55098373493909,2.1487508126516,1.36011829198249,1.61469344716594,-0.626589465131677,4.59598005910475,3.71674031294433,3.67383431027747,4.62281655167636,3.40677246306549,4.56580686718112
"hsa-miR-384",-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677
"hsa-miR-3907",3.18015711920087,3.29095389510463,2.5974026575523,1.1944370848782,0.894534079701416,-0.626589465131677,1.61746118931984,-0.626589465131677,-0.626589465131677,2.26171766089873,-0.626589465131677,2.00988464645655,1.65728665952028,0.811888358028398,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677
"hsa-miR-3908",2.11249006107122,-0.626589465131677,2.5974026575523,-0.626589465131677,-0.626589465131677,0.821817080504968,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677
"hsa-miR-3909",8.44409194964712,8.09121443277097,8.32103281568778,8.24063401757976,8.41227083918934,8.22889995117096,7.46225885914609,7.96182626086452,7.89870503582643,7.55896093587481,7.58268729278076,7.62201336687095,8.01256005015908,7.91751662366038,7.63252088429551,8.36802927679698,7.86027479777038,8.01658462738562
"hsa-miR-3910",-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677
"hsa-miR-3911",-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,1.44344418972785,2.0106085112617,1.89883778391949,3.20957029708044,1.63239475142263,2.64410204399449,2.50184925288026,3.05930614343667,2.06448427173498,3.46524647109477,2.62194566636353,2.21420189446539,1.94787786859646,1.99675487966235
"hsa-miR-3912-3p",1.43466987341456,2.20745411447016,2.86196383325593,4.32896923798467,4.02376190611048,3.48435781396283,4.20630169134807,3.7771911489874,4.32405624514399,3.96525898273232,3.66523319369889,4.30083918514151,4.01864945993047,3.93067373944265,3.67383431027747,4.30921824041775,3.8702356973244,4.05954570492231
"hsa-miR-3912-5p",-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,1.27211870720371,-0.626589465131677,0.748840795952385,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,1.29901788630128,1.33910766869264
"hsa-miR-3913-3p",-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677
"hsa-miR-3913-5p",2.56399419639371,2.20745411447016,-0.626589465131677,2.56815367012035,2.57546648461563,2.0106085112617,2.1317380163291,2.89955221563121,3.06336697544303,0.829316988892903,1.61469344716594,1.34990406364357,1.06395533223925,2.23313258264909,1.47911161507014,1.32297979078736,1.29901788630128,-0.626589465131677
"hsa-miR-3914",-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677
"hsa-miR-3915",-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677,-0.626589465131677
"hsa-miR-3916",-0.626589465131677,-0.626589465131677,-0.626589465131677,1.1944370848782,-0.626589465131677,0.821817080504968,-0.626589465131677,0.979361988706207,-0.626589465131677,0.829316988892903,1.2565157154148,1.34990406364357,-0.626589465131677,-0.626589465131677,1.47911161507014,-0.626589465131677,-0.626589465131677,-0.626589465131677
"hsa-miR-3917",2.90522674701662,4.19712824889353,3.4474063242549,4.04998139966193,3.31253920453029,2.63100558003578,4.04852764449488,4.03405847623951,4.17688892168477,3.49873975102953,2.92351497845807,2.7880969618075,3.61070891856246,3.93067373944265,3.67383431027747,3.13837352099917,2.71685643814559,3.27114331163593
