"","ensembl_gene_id_version","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","840_1.1","840_1.2","840_1.3","840_5.1","840_5.2","840_5.3","840_9.1","840_9.2","840_9.3","840_16.1","840_16.2","840_16.3","840_26.1","840_26.2","840_26.3","840_36.1","840_36.2","840_36.3"
"180","hsa-miR-18b-5p",146.46743754631,0.645529220755319,0.280318875042716,310.830310187959,4.69725812017813e-65,2.7892766075534e-64,64.8559832593088,99.0729232363583,38.3626982189364,114.149636444963,125.108697623342,94.6982623693053,343.8511631863,444.623577957354,256.583134478084,277.803474536303,266.767968962914,272.221339908922,73.2540934310622,69.5147331581219,45.8411555395087,18.0771420204885,13.3364077866844,18.2914837156203
"181","hsa-miR-1908-5p",33.0510419880979,-2.4484222472608,0.347635047232715,63.7857105310395,2.00112471471298e-12,4.97092135308186e-12,75.3166257204876,77.4007212784049,65.7646255181767,9.40055829546753,15.4119410115711,11.6911435023834,21.235463759724,37.4116926436608,26.210105134858,27.1975429615961,32.4521859150761,24.4374062966256,23.8075803650952,17.3786832895305,25.7856499909737,29.8272843338061,31.0216441994615,43.1679015688638
"182","hsa-miR-1909-5p",5.45374228753387,-1.1471523221273,0.653486833494191,16.3152883414586,0.00599925475103695,0.00959111624941421,12.5527709534146,15.480144255681,16.4411563795442,6.71468449676252,6.34609335770574,2.33822870047667,2.45024581842969,2.87782251105083,2.75895843524821,2.91402246017101,2.75018524704035,5.11480596906117,1.83135233577655,0.789940149524112,10.5052648111374,0.903857101024427,1.73953145043709,3.65829674312405
"183","hsa-miR-190a-5p",30.072370003209,0.176097284499651,0.472105042640907,49.9885163044854,1.39331591933201e-09,3.15902718437639e-09,8.36851396894307,21.6722019579534,8.22057818977209,5.37174759741002,25.384373430823,16.3676009033367,41.6541789133047,43.1673376657625,46.9022933992196,84.5066513449592,59.4040013360715,57.3994892083531,28.3859612045366,27.6479052333439,14.3253611060965,10.8462852122931,18.2650802295895,23.4130991559939
"184","hsa-miR-190b-5p",18.8885538528019,1.23016306745113,0.552872601958333,62.3617484071142,3.94670469715028e-12,9.76496182013175e-12,4.18425698447153,4.64404327670429,0,9.40055829546753,12.6921867154115,10.522029152145,35.1201900641589,43.1673376657625,33.1075012229785,27.1975429615961,24.7516672233631,30.688835814367,25.6389327008718,23.6982044857234,22.9205777697544,7.23085680819542,14.7860173287153,10.2432308807473
"185","hsa-miR-191-3p",103.074621590664,-1.21360562707432,0.226782908626848,52.0555477795815,5.25509940219776e-10,1.20020310522722e-09,163.18602239439,227.55812055851,169.89194925529,67.1468449676252,82.4992136501747,88.8526906181136,115.161553466195,93.5292316091521,89.6661491455669,74.7932431443891,112.757595128654,111.957419545006,80.5795027741684,69.5147331581219,62.0765647930848,72.3085680819542,75.0897742772012,98.7740120643494
"186","hsa-miR-191-5p",33337.2040073336,-0.148247470314668,0.112108038792923,44.4078716728438,1.91406988355478e-08,4.11525024964278e-08,27348.3036505059,32817.9058220437,27278.6186263937,25903.9098516105,27425.0957377081,25593.0822410674,37456.9078263347,35135.3350374196,34798.7427437857,30546.7261091526,31384.564002175,32360.8090544757,44919.4100919273,41059.5090919643,38599.2079883401,30647.0827244353,35641.549809914,41152.9117227511
"187","hsa-miR-1910-5p",18.3900473545097,-1.78361232143291,0.477788991405508,152.703593718384,3.54758209615342e-31,1.29731227973704e-30,14.6448994456504,27.8642596602258,27.4019272992403,9.40055829546753,3.62633906154614,5.84557175119168,4.08374303071615,1.43891125552542,5.51791687049642,54.3950859231921,66.0044459289683,61.9459834030742,10.072437846771,6.3195211961929,10.5052648111374,8.13471390921985,8.69765725218547,5.12161544037367
"188","hsa-miR-1911-3p",4.58866217931182,-0.83844923958654,0.661298362198818,68.1808869943657,2.44898786303062e-13,6.2070891569089e-13,23.0134134145934,10.8361009789767,21.9215418393922,12.0864320941725,4.53292382693267,4.67645740095335,0,1.43891125552542,1.37947921762411,0,0.550037049408069,0,0.915676167888277,0,0.955024073739766,0,0.289921908406182,0
"189","hsa-miR-1911-5p",4.82904168833287,-0.510582244145813,0.597993023854573,74.7664265315181,1.04078773580654e-14,2.70387980531406e-14,10.4606424611788,17.0281586812491,19.1813491094682,9.40055829546753,9.06584765386535,7.01468610143002,3.26699442457292,5.75564502210167,2.75895843524821,0,0,0,0,0.789940149524112,1.91004814747953,0,0.289921908406182,0
